Date,AAPL,AMZN,CIEN,FB,GOOG,IRBT,SPY
2000-10-02,1.62706,35.875,849.6419699999999,,,,109.44131000000002
2000-10-03,1.49706,35.0625,770.8903799999999,,,,108.41897
2000-10-04,1.58512,36.0,801.07849,,,,109.32246
2000-10-05,1.4802899999999999,33.5625,820.32886,,,,109.70288000000001
2000-10-06,1.4886700000000002,31.5625,773.95294,,,,107.32526999999999
2000-10-09,1.4593200000000002,30.0625,772.20294,,,,106.51688
2000-10-10,1.4006100000000001,30.4375,802.7191799999999,,,,104.75745
2000-10-11,1.31675,27.8125,784.01562,,,,103.8777
2000-10-12,1.3419,25.125,794.1877400000001,,,,101.28614
2000-10-13,1.4802899999999999,28.4375,895.1428800000001,,,,104.66235
2000-10-16,1.44254,24.3125,946.22205,,,,105.13786999999999
2000-10-17,1.35029,21.9375,910.01819,,,,102.5225
2000-10-18,1.35029,25.125,868.4548300000001,,,,102.14208
2000-10-19,1.27062,27.75,979.25391,,,,105.9938
2000-10-20,1.30836,30.8125,1046.5208699999998,,,,106.44552
2000-10-23,1.36707,30.0,994.89484,,,,106.92103999999999
2000-10-24,1.26642,29.5625,947.64392,,,,106.20776000000001
2000-10-25,1.24126,31.875,758.6401400000001,,,,103.7113
2000-10-26,1.24126,36.875,721.0144,,,,103.99662
2000-10-27,1.24545,35.625,730.63959,,,,105.96999
2000-10-30,1.29577,32.875,634.8252,,,,106.92103999999999
2000-10-31,1.31255,36.625,735.8897099999999,,,,108.7637
2000-11-01,1.3754600000000001,37.375,745.07739,,,,108.39516
2000-11-02,1.49706,39.75,764.32776,,,,108.57348999999999
2000-11-03,1.4928700000000001,37.5625,793.20331,,,,108.63292
2000-11-06,1.43835,36.5625,728.01453,,,,109.39375
2000-11-07,1.42997,36.9375,723.2019700000001,,,,109.37001000000001
2000-11-08,1.3461,33.875,629.57507,,,,106.94485
2000-11-09,1.35448,31.25,629.13757,,,,106.54063000000001
2000-11-10,1.27901,30.0625,633.95013,,,,103.94906999999999
2000-11-13,1.29997,27.8125,635.7002,,,,103.14068
2000-11-14,1.3586799999999999,28.9375,728.01453,,,,105.85115
2000-11-15,1.33351,29.5,703.07654,,,,106.18401000000001
2000-11-16,1.27481,27.8125,683.82617,,,,104.51969
2000-11-17,1.24126,27.4375,731.07709,,,,103.96093
2000-11-20,1.27062,25.8125,629.57507,,,,102.47495
2000-11-21,1.26223,24.25,673.76343,,,,102.99802
2000-11-22,1.24126,25.1875,652.76306,,,,100.53716999999999
2000-11-24,1.29577,28.9375,715.76428,,,,102.5938
2000-11-27,1.25384,28.0,682.07611,,,,103.49728
2000-11-28,1.2098,25.03125,588.01172,,,,101.71410999999999
2000-11-29,1.17836,26.9375,511.01019,,,,101.5239
2000-11-30,1.10707,24.6875,531.57312,,,,100.64415
2000-12-01,1.14481,24.625,538.57324,,,,100.5966
2000-12-04,1.11965,26.5625,561.32373,,,,101.45254
2000-12-05,1.14062,25.375,698.70148,,,,104.7812
2000-12-06,0.9603,23.625,667.6383099999999,,,,103.10499
2000-12-07,0.9603,21.375,669.38837,,,,101.6903
2000-12-08,1.01062,23.4375,770.0153799999999,,,,101.92806
2000-12-11,1.01901,25.3125,822.51642,,,,105.47073
2000-12-12,1.03158,25.875,812.5631099999999,,,,105.01895
2000-12-13,1.00643,23.75,732.38965,,,,103.58051
2000-12-14,0.9686899999999999,22.6875,678.57605,,,,102.26093
2000-12-15,0.94352,22.875,705.15472,,,,99.95119
2000-12-18,0.95611,19.875,674.63849,,,,101.28674000000001
2000-12-19,0.9393299999999999,18.25,512.32275,,,,99.22381
2000-12-20,0.9645,16.6875,446.69640999999996,,,,96.35002
2000-12-21,0.94352,15.1875,419.13336,,,,97.0178
2000-12-22,1.00643,15.5625,539.01074,,,,99.92738
2000-12-26,0.98546,16.9375,519.3228799999999,,,,101.00055
2000-12-27,0.99385,16.875,559.13617,,,,101.7399
2000-12-28,0.99385,17.375,595.4494,,,,102.0499
2000-12-29,0.9980399999999999,15.5625,568.76135,,,,100.11816999999999
2001-01-02,0.9980399999999999,13.875,461.13422,,,,98.30564
2001-01-03,1.0986799999999999,17.5625,594.5744,,,,103.02775
2001-01-04,1.14481,15.5,577.0740400000001,,,,101.91871
2001-01-05,1.0986799999999999,14.5625,518.01031,,,,98.59184
2001-01-08,1.11127,14.9375,524.13544,,,,99.355
2001-01-09,1.1532,16.375,501.38500999999997,,,,99.09263
2001-01-10,1.11127,16.5,552.57355,,,,100.83364
2001-01-11,1.20771,17.0,584.51166,,,,100.92904
2001-01-12,1.1532,17.6875,622.13745,,,,100.73824
2001-01-16,1.149,18.0625,630.45007,,,,101.38213
2001-01-17,1.12804,18.375,679.45105,,,,101.8472
2001-01-18,1.25384,19.5,717.0768400000001,,,,102.86077
2001-01-19,1.30836,19.9375,733.70215,,,,102.27648
2001-01-22,1.29158,18.5,706.1391,,,,102.95617
2001-01-23,1.3754600000000001,18.953120000000002,718.71747,,,,103.76704000000001
2001-01-24,1.3754600000000001,21.875,714.01428,,,,104.0771
2001-01-25,1.33771,19.0,630.45007,,,,103.81474
2001-01-26,1.31255,19.5,633.95013,,,,103.69552
2001-01-29,1.45513,20.125,658.88818,,,,104.24883
2001-01-30,1.4593200000000002,18.9375,686.01367,,,,105.16463
2001-01-31,1.4509299999999998,17.3125,630.45007,,,,104.56935
2001-02-01,1.41739,16.25,617.32483,,,,105.26382
2001-02-02,1.38383,14.375,586.26172,,,,102.87510999999999
2001-02-05,1.35448,14.4375,591.51184,,,,103.63065
2001-02-06,1.41739,15.8125,578.8240400000001,,,,103.32539
2001-02-07,1.39222,15.0,573.13641,,,,102.79117
2001-02-08,1.39222,14.375,580.5741,,,,101.59299
2001-02-09,1.28319,13.375,559.13617,,,,100.61613
2001-02-12,1.32094,14.5,515.38531,,,,101.76852
2001-02-13,1.28319,13.75,484.32217,,,,100.93666
2001-02-14,1.30836,14.4375,537.69824,,,,100.78403
2001-02-15,1.3461,14.5,623.01245,,,,101.76089
2001-02-16,1.27481,13.6875,578.3865400000001,,,,99.51717
2001-02-20,1.22869,12.5,541.1983,,,,97.98321
2001-02-21,1.26642,11.9375,501.38500999999997,,,,95.86923
2001-02-22,1.26223,11.9375,483.88467,,,,96.01423
2001-02-23,1.26223,11.8125,521.51044,,,,95.36554
2001-02-26,1.30836,11.9375,540.7608,,,,97.39556999999999
2001-02-27,1.29997,11.75,488.25974,,,,96.49503
2001-02-28,1.2244899999999999,10.1875,470.3219,,,,94.59473
2001-03-01,1.25804,10.4375,518.01031,,,,95.0908
2001-03-02,1.29158,10.0,463.32175,,,,94.33525999999999
2001-03-05,1.36707,12.625,489.13477,,,,95.19764
2001-03-06,1.44254,11.875,523.26044,,,,96.22029
2001-03-07,1.4257799999999998,12.25,527.198,,,,96.90714
2001-03-08,1.39642,11.6875,501.38500999999997,,,,97.01398
2001-03-09,1.3586799999999999,12.25,455.88409,,,,94.14447
2001-03-12,1.24965,10.625,373.19495,,,,90.11494
2001-03-13,1.31255,11.0,403.38306,,,,91.59548000000001
2001-03-14,1.3712600000000001,10.625,373.63245,,,,89.78676999999999
2001-03-15,1.32094,10.875,383.25766,,,,89.80967
2001-03-16,1.31675,11.0,369.69489,,,,88.00834
2001-03-19,1.37965,10.5,367.06982,,,,89.79896
2001-03-20,1.32094,10.25,335.13167999999996,,,,87.3885
2001-03-21,1.35029,10.0,354.81958,,,,85.90397
2001-03-22,1.4509299999999998,10.1875,410.38321,,,,85.03161999999999
2001-03-23,1.54319,10.1875,395.5079,,,,87.60276999999999
2001-03-26,1.46133,10.94,396.3829,,,,88.71999
2001-03-27,1.53447,11.64,376.69501,,,,90.53357
2001-03-28,1.4875,10.8,327.36591,,,,88.03129
2001-03-29,1.51166,10.0,288.31827000000004,,,,88.36799
2001-03-30,1.48079,10.23,292.25583,,,,89.29391
2001-04-02,1.44858,9.1,297.06842,,,,87.3885
2001-04-03,1.358,8.63,249.81749,,,,84.473
2001-04-04,1.30836,8.4,245.0049,,,,84.825
2001-04-05,1.4002700000000001,9.12,270.8179,,,,88.03895
2001-04-06,1.3814899999999999,8.37,239.75478999999999,,,,86.69981
2001-04-09,1.3781299999999999,11.18,257.18512000000004,,,,87.66398000000001
2001-04-10,1.47878,12.01,313.95627,,,,89.26331
2001-04-11,1.4626700000000001,13.32,342.51685,,,,89.32451999999999
2001-04-12,1.5042799999999998,14.67,391.8678,,,,90.94679000000001
2001-04-16,1.43852,14.03,360.57721000000004,,,,89.99025999999999
2001-04-17,1.36874,14.74,371.63742,,,,91.26054
2001-04-18,1.5291,16.54,406.42812999999995,,,,94.8877
2001-04-19,1.7256900000000002,15.99,471.10940999999997,,,,96.15031
2001-04-20,1.6800599999999999,15.78,469.63937000000004,,,,95.2703
2001-04-23,1.62706,16.2,417.76833999999997,,,,93.5409
2001-04-24,1.6123,15.68,396.69794,,,,93.03585
2001-04-25,1.6585900000000002,16.09,402.78806000000003,,,,94.25256
2001-04-26,1.65658,15.43,365.05728,,,,94.67343000000001
2001-04-27,1.7579,15.27,352.03702000000004,,,,96.24979
2001-04-30,1.71025,15.78,385.4277,,,,96.92319
2001-05-01,1.7397799999999999,16.89,410.20819,,,,97.22163
2001-05-02,1.78407,17.11,421.19843,,,,97.04562
2001-05-03,1.6747,16.75,382.62762000000004,,,,95.81361
2001-05-04,1.7277099999999999,17.56,379.75757000000004,,,,97.44353000000001
2001-05-07,1.6747,16.92,386.96771,,,,96.60179000000001
2001-05-08,1.6485299999999998,16.18,431.20862,,,,96.55588
2001-05-09,1.60895,15.01,423.85846,,,,96.15031
2001-05-10,1.54319,14.62,402.57802999999996,,,,96.43344
2001-05-11,1.53312,14.68,411.11818999999997,,,,95.7677
2001-05-14,1.56265,13.33,419.65839000000005,,,,95.95900999999999
2001-05-15,1.55526,13.54,388.08774,,,,96.40284
2001-05-16,1.617,14.13,412.30823,,,,98.67554
2001-05-17,1.58009,14.78,397.25793,,,,98.82859
2001-05-18,1.57875,14.72,401.45804,,,,99.28008
2001-05-21,1.58077,16.38,425.53848,,,,100.74165
2001-05-22,1.57674,16.25,450.10898,,,,100.61156
2001-05-23,1.55863,15.6,436.80872,,,,98.90511
2001-05-24,1.55661,16.75,441.77880999999996,,,,99.1959
2001-05-25,1.52708,17.09,422.38842999999997,,,,98.02512
2001-05-29,1.4405299999999999,17.22,399.07797,,,,97.24458
2001-05-30,1.32715,15.66,365.33727999999996,,,,95.88248
2001-05-31,1.33855,16.69,379.05756,,,,96.37988
2001-06-01,1.40162,16.95,383.67767000000003,,,,96.97675
2001-06-04,1.38618,16.91,383.11765,,,,97.44353000000001
2001-06-05,1.40497,16.44,416.99832000000004,,,,98.56076999999999
2001-06-06,1.39088,15.99,416.36829,,,,97.74198
2001-06-07,1.45328,16.13,432.88864,,,,98.09398
2001-06-08,1.4304700000000001,15.7,392.98785,,,,97.18336
2001-06-11,1.34459,14.86,370.93741,,,,96.49466
2001-06-12,1.3627,14.64,371.14743,,,,96.32630999999999
2001-06-13,1.37344,14.12,340.9068,,,,95.49987
2001-06-14,1.33385,13.29,312.69626,,,,93.35725
2001-06-15,1.37143,12.49,280.98562999999996,,,,93.50765
2001-06-18,1.36404,11.83,272.02542,,,,93.05489
2001-06-19,1.35465,11.36,257.18512000000004,,,,93.46162
2001-06-20,1.4539600000000001,12.53,262.22525,,,,93.95275
2001-06-21,1.5089700000000001,13.08,274.68549,,,,95.01943
2001-06-22,1.4935399999999999,12.4,290.5058,,,,94.27505
2001-06-25,1.60961,12.81,282.66565,,,,93.4079
2001-06-26,1.59351,13.25,279.30557000000005,,,,93.27744
2001-06-27,1.5659999999999998,14.04,273.63547,,,,93.22372
2001-06-28,1.57942,14.36,252.35504,,,,93.73788
2001-06-29,1.55996,14.15,266.00531,,,,94.08321
2001-07-02,1.6035700000000002,14.53,256.41513,,,,95.25731999999999
2001-07-03,1.59955,14.13,259.21518,,,,95.23431
2001-07-05,1.5559399999999999,15.27,241.78482000000002,,,,93.3772
2001-07-06,1.47811,15.27,216.93433,,,,91.35894
2001-07-09,1.52306,15.81,225.68448999999998,,,,91.85774
2001-07-10,1.41839,15.61,205.24411,,,,90.75269
2001-07-11,1.51233,15.34,217.42435,,,,90.84478
2001-07-12,1.63444,16.49,249.34497000000002,,,,93.00117
2001-07-13,1.6673200000000001,16.98,239.47477999999998,,,,93.80694
2001-07-16,1.6076,16.01,227.01452999999998,,,,92.63282
2001-07-17,1.68409,16.35,237.37474,,,,93.49998000000001
2001-07-18,1.39491,15.96,221.97442999999998,,,,92.86304
2001-07-19,1.33922,16.49,226.10452,,,,93.67648
2001-07-20,1.34056,16.98,212.45424,,,,93.11628
2001-07-23,1.31104,16.03,211.75422999999998,,,,91.2822
2001-07-24,1.28085,12.06,216.93433,,,,90.39969
2001-07-25,1.23925,11.51,206.15411,,,,91.39731
2001-07-26,1.2473,12.33,220.15438999999998,,,,92.35656
2001-07-27,1.27213,12.25,222.95445,,,,92.70956
2001-07-30,1.27011,12.55,218.96438999999998,,,,92.74025999999999
2001-07-31,1.26072,12.49,231.98462999999998,,,,93.12395
2001-08-01,1.27884,12.5,249.55499,,,,93.70718000000001
2001-08-02,1.32982,12.19,240.31479,,,,94.09088
2001-08-03,1.30836,12.15,244.16488999999999,,,,93.57672
2001-08-06,1.2835299999999998,11.9,237.44475,,,,92.31819
2001-08-07,1.29158,11.6,240.80481,,,,92.67886
2001-08-08,1.2681,11.11,216.16432000000003,,,,90.95989
2001-08-09,1.27816,10.46,216.16432000000003,,,,91.22848
2001-08-10,1.27615,9.95,210.1442,,,,91.54311
2001-08-13,1.28085,10.12,216.93433,,,,91.56613
2001-08-14,1.2567,10.53,205.80411,,,,91.52776
2001-08-15,1.2372299999999998,10.08,196.84393,,,,90.73734
2001-08-16,1.25132,9.81,137.34274,,,,91.05198
2001-08-17,1.21241,9.99,131.46263000000002,,,,89.59392
2001-08-20,1.21577,10.4,126.63252,,,,90.42271
2001-08-21,1.20235,9.89,119.35238000000001,,,,88.88023000000001
2001-08-22,1.2218,10.2,122.08243999999999,,,,89.80112
2001-08-23,1.19496,9.63,124.60248999999999,,,,89.47881
2001-08-24,1.24596,10.23,128.80258,,,,91.33591
2001-08-27,1.26944,10.13,129.15257,,,,90.79106
2001-08-28,1.23456,9.97,127.89256,,,,89.46346
2001-08-29,1.19631,9.19,129.78259,,,,88.66537
2001-08-30,1.19631,8.69,122.78245,,,,86.96174
2001-08-31,1.24462,8.94,119.84239,,,,87.59868
2001-09-04,1.2244899999999999,8.59,105.3521,,,,87.03848
2001-09-05,1.24462,7.65,98.07196,,,,87.25335
2001-09-06,1.18892,8.15,101.15202,,,,85.00487
2001-09-07,1.15941,8.51,99.05198,,,,83.4317
2001-09-10,1.16544,8.63,93.87188,,,,84.45234
2001-09-17,1.13995,7.49,90.86182,,,,80.03979
2001-09-18,1.0923100000000001,7.29,80.43160999999999,,,,79.84795
2001-09-19,1.14196,7.31,81.76163000000001,,,,78.2364
2001-09-20,1.05205,7.48,84.35168,,,,75.75001999999999
2001-09-21,1.05541,7.48,73.78147,,,,74.93276
2001-09-24,1.10372,7.46,79.66159,,,,77.56711999999999
2001-09-25,1.0426600000000001,7.09,76.72153,,,,78.37591
2001-09-26,1.01649,6.35,72.10144,,,,78.09861
2001-09-27,1.04065,6.2,69.37139,,,,78.77645
2001-09-28,1.04065,5.97,72.03144,,,,80.44797
2001-10-01,1.0426600000000001,6.01,68.74136999999999,,,,80.31701
2001-10-02,1.00978,6.08,66.57133,,,,81.32608
2001-10-03,1.00509,6.76,84.21168,,,,82.68948
2001-10-04,1.06548,7.04,79.03158,,,,82.7588
2001-10-05,1.08292,7.2,87.43175,,,,82.59705
2001-10-08,1.08694,7.12,87.29174,,,,82.05785
2001-10-09,1.0735299999999999,6.91,80.2216,,,,81.61879
2001-10-10,1.1285399999999999,7.26,87.36175,,,,83.43665
2001-10-11,1.1902700000000002,7.85,106.68213,,,,84.73071
2001-10-12,1.2083899999999999,8.07,119.9124,,,,84.34557
2001-10-15,1.20704,8.88,114.66228999999998,,,,84.19152
2001-10-16,1.2083899999999999,9.56,128.45256,,,,84.72301
2001-10-17,1.13995,8.92,111.02221999999999,,,,82.92056
2001-10-18,1.20771,8.47,118.30237,,,,82.74339
2001-10-19,1.22784,8.01,115.0123,,,,82.68948
2001-10-22,1.27615,8.77,116.97233999999999,,,,84.32247
2001-10-23,1.2171,9.55,121.24242,,,,83.89111
2001-10-24,1.27145,7.64,135.4527,,,,83.66773
2001-10-25,1.28755,7.77,152.53305,,,,85.16978
2001-10-26,1.2526700000000002,7.56,138.60277,,,,84.9772
2001-10-29,1.18289,7.05,126.35252,,,,82.7665
2001-10-30,1.18087,6.42,116.69233,,,,81.77284
2001-10-31,1.1782,6.98,113.82226999999999,,,,81.49554
2001-11-01,1.2473,6.95,115.22231000000001,,,,83.583
2001-11-02,1.24596,6.71,105.6321,,,,84.15301
2001-11-05,1.2795,6.99,118.44237,,,,85.25451
2001-11-06,1.3130600000000001,7.05,113.68226999999999,,,,86.57938
2001-11-07,1.3144,7.43,121.80243999999999,,,,86.46384
2001-11-08,1.25535,6.97,117.60235,,,,86.73344
2001-11-09,1.25535,7.12,120.26241,,,,86.82587
2001-11-12,1.25804,7.05,131.81261999999998,,,,86.29438
2001-11-13,1.2996299999999998,7.29,129.01256999999998,,,,88.23549
2001-11-14,1.3157299999999998,9.49,131.39262,,,,88.32021999999999
2001-11-15,1.30501,9.05,133.63268,,,,88.48198000000001
2001-11-16,1.2728,8.95,135.94272,,,,88.08913000000001
2001-11-19,1.3419,9.19,148.12296,,,,89.17522
2001-11-20,1.31037,8.6,133.56267,,,,88.42805
2001-11-21,1.32043,8.8,136.15271,,,,87.84264
2001-11-23,1.33117,9.08,138.67276,,,,89.1059
2001-11-26,1.43383,12.21,141.33282,,,,89.29847
2001-11-27,1.409,11.48,141.33282,,,,88.91333
2001-11-28,1.37747,11.59,124.67249,,,,87.30344000000001
2001-11-29,1.37008,11.15,128.73256,,,,88.48198000000001
2001-11-30,1.42913,11.32,124.25248,,,,87.85035
2001-12-03,1.41235,10.49,119.42239,,,,87.32656
2001-12-04,1.5029299999999999,11.93,131.11263,,,,88.8055
2001-12-05,1.59418,11.76,142.59285,,,,90.43079
2001-12-06,1.52843,12.1,136.92273,,,,90.38456
2001-12-07,1.51233,11.71,130.06259,,,,89.78374000000001
2001-12-10,1.51233,11.65,128.24257,,,,88.10454
2001-12-11,1.46133,12.24,132.51263,,,,87.92738
2001-12-12,1.4418799999999998,11.91,125.79251000000001,,,,88.02750999999999
2001-12-13,1.409,10.89,104.58209000000001,,,,86.31749
2001-12-14,1.3680700000000001,11.0,99.82199,,,,87.14169
2001-12-17,1.38351,10.81,104.37209,,,,88.04292
2001-12-18,1.40967,10.86,108.29216000000001,,,,88.56671
2001-12-19,1.4506,10.71,102.27204,,,,89.19064
2001-12-20,1.38686,10.15,98.07196,,,,88.31251999999999
2001-12-21,1.409,10.0,101.01201999999999,,,,88.84815
2001-12-24,1.43315,9.83,99.26199,,,,88.67811999999999
2001-12-26,1.4418799999999998,11.1,98.42197,,,,89.16505
2001-12-27,1.48079,10.6,99.61199,,,,89.70611
2001-12-28,1.50494,10.9,99.47198,,,,89.65973000000001
2001-12-31,1.46939,10.82,100.17200000000001,,,,88.34576
2002-01-02,1.56332,10.96,109.13218,,,,89.29646
2002-01-03,1.5821100000000001,11.9,109.76218999999999,,,,90.30899000000001
2002-01-04,1.58948,12.25,115.2923,,,,90.91188000000001
2002-01-07,1.5364799999999998,12.34,117.25233999999999,,,,90.27035
2002-01-08,1.51702,11.85,109.9022,,,,90.06165
2002-01-09,1.45261,11.53,109.41219,,,,89.32737
2002-01-10,1.4244299999999999,11.04,107.52214,,,,89.72157
2002-01-11,1.41235,11.03,102.48205,,,,88.84043
2002-01-14,1.41906,10.11,98.70196999999999,,,,88.28392
2002-01-15,1.45597,10.29,98.77197,,,,89.00274
2002-01-16,1.39424,9.13,92.26184,,,,87.20182
2002-01-17,1.5083,9.74,96.95193,,,,87.8588
2002-01-18,1.4875,10.16,94.78189,,,,87.45689
2002-01-22,1.46402,12.6,91.28182,,,,86.854
2002-01-23,1.54454,12.47,95.83192,,,,87.51872
2002-01-24,1.55728,14.01,97.51195,,,,87.78925
2002-01-25,1.55996,14.44,93.94188,,,,87.76606
2002-01-28,1.5613,15.5,95.83192,,,,88.00565999999999
2002-01-29,1.54789,14.22,93.94188,,,,85.23858
2002-01-30,1.61632,13.9,94.57189,,,,86.46754
2002-01-31,1.6585900000000002,14.19,88.90178,,,,87.48007
2002-02-01,1.6377899999999999,13.73,84.00168000000001,,,,87.07042
2002-02-04,1.7008599999999998,12.53,70.84141,,,,84.90621999999999
2002-02-05,1.7075799999999999,11.5,63.001259999999995,,,,84.38062
2002-02-06,1.65524,11.26,63.141259999999996,,,,84.01735
2002-02-07,1.6304100000000001,11.24,64.33128,,,,83.49176
2002-02-08,1.6123,12.52,66.22131999999999,,,,85.09172
2002-02-11,1.6760400000000002,13.3,73.29146999999999,,,,86.13518
2002-02-12,1.65792,12.9,70.56141,,,,85.86465
2002-02-13,1.67805,13.29,68.67137,,,,86.7767
2002-02-14,1.6505400000000001,13.88,63.841269999999994,,,,86.61439
2002-02-15,1.6035700000000002,13.41,61.111219999999996,,,,85.71007
2002-02-19,1.51769,13.01,59.151180000000004,,,,84.06373
2002-02-20,1.5519100000000001,12.96,60.901219999999995,,,,85.47818000000001
2002-02-21,1.44254,13.26,53.20106,,,,83.70818
2002-02-22,1.52575,13.07,52.99106,,,,84.7439
2002-02-25,1.59753,13.73,55.511109999999995,,,,86.14291
2002-02-26,1.5881399999999999,14.4,56.351119999999995,,,,85.96513
2002-02-27,1.47341,14.27,54.60109,,,,86.29749
2002-02-28,1.45597,14.1,54.32108,,,,85.91103000000001
2002-03-01,1.57338,15.39,56.77113000000001,,,,87.91291
2002-03-04,1.62974,16.48,60.971219999999995,,,,89.4665
2002-03-05,1.57875,15.97,64.75129,,,,89.18051
2002-03-06,1.61499,16.33,66.99133,,,,90.23943
2002-03-07,1.63578,15.62,67.90136,,,,90.0462
2002-03-08,1.65457,16.35,64.8913,,,,90.42493
2002-03-11,1.6814099999999998,16.71,72.03144,,,,90.61816
2002-03-12,1.6585900000000002,16.31,67.06134,,,,90.56406
2002-03-13,1.64317,15.74,64.05128,,,,89.69065
2002-03-14,1.63914,14.48,61.74123,,,,89.56698
2002-03-15,1.67402,14.03,62.65125,,,,90.42041
2002-03-18,1.65993,15.01,62.23124,,,,90.43590999999999
2002-03-19,1.6673200000000001,14.66,58.59117,,,,91.04052
2002-03-20,1.6720099999999998,14.5,57.33115,,,,89.32745
2002-03-21,1.6284,15.17,60.1312,,,,89.36621
2002-03-22,1.61632,15.53,59.9912,,,,89.17241999999999
2002-03-25,1.5666799999999999,14.74,58.45117,,,,88.06397
2002-03-26,1.57405,14.83,58.80116999999999,,,,88.57556
2002-03-27,1.57473,14.25,56.491130000000005,,,,88.80811
2002-03-28,1.5881399999999999,14.3,63.001259999999995,,,,88.76935
2002-04-01,1.64115,14.8,65.59131,,,,88.80811
2002-04-02,1.61499,14.25,62.51125,,,,88.31976999999999
2002-04-03,1.59351,13.67,59.43119,,,,87.69965
2002-04-04,1.67067,13.54,60.0612,,,,87.33533
2002-04-05,1.65993,13.5,56.91114,,,,87.35085
2002-04-08,1.6478599999999999,13.95,56.421119999999995,,,,87.53687
2002-04-09,1.617,13.6,56.00111999999999,,,,86.92451
2002-04-10,1.65457,13.48,54.9511,,,,87.90894
2002-04-11,1.66798,12.74,52.50105,,,,85.72304
2002-04-12,1.6814099999999998,13.31,52.85106,,,,86.36641
2002-04-15,1.6773799999999999,13.89,54.8811,,,,85.70753
2002-04-16,1.7270299999999998,14.01,59.85119,,,,87.74616
2002-04-17,1.7518599999999998,14.82,61.181219999999996,,,,87.56013
2002-04-18,1.7048900000000002,14.26,59.9212,,,,87.18030999999999
2002-04-19,1.6760400000000002,14.53,60.48121,,,,87.49812
2002-04-22,1.6458400000000002,14.31,56.211119999999994,,,,86.04085
2002-04-23,1.62706,14.06,53.90108000000001,,,,85.66878
2002-04-24,1.59486,16.79,54.04108000000001,,,,84.80837
2002-04-25,1.61834,16.82,54.25108,,,,84.85488000000001
2002-04-26,1.54386,16.91,52.50105,,,,83.24258
2002-04-29,1.6076,16.18,50.61101,,,,82.83176
2002-04-30,1.6284,16.69,52.43105,,,,83.6069
2002-05-01,1.60895,16.49,51.591029999999996,,,,84.63009
2002-05-02,1.58948,16.32,49.35098,,,,84.30453
2002-05-03,1.57741,16.05,48.300959999999996,,,,83.38986
2002-05-06,1.5197100000000001,16.12,46.55093,,,,81.75431
2002-05-07,1.50763,16.11,42.63085,,,,81.46751
2002-05-08,1.63511,17.32,51.591029999999996,,,,84.49831
2002-05-09,1.62304,17.73,49.42099,,,,83.52164
2002-05-10,1.56466,16.94,45.71091,,,,81.9481
2002-05-13,1.60626,17.32,48.86098,,,,83.61465
2002-05-14,1.7183099999999998,18.81,49.630990000000004,,,,85.43624
2002-05-15,1.69616,19.94,49.28098,,,,85.10293
2002-05-16,1.69147,19.61,50.261,,,,85.54476
2002-05-17,1.67805,19.16,50.261,,,,85.96333
2002-05-20,1.65993,19.39,48.93098,,,,85.03316
2002-05-21,1.57405,18.76,46.13092,,,,84.25802
2002-05-22,1.63175,18.75,45.0809,,,,84.44405
2002-05-23,1.68946,19.45,42.56085,,,,85.34322
2002-05-24,1.62035,19.47,42.56085,,,,84.25027
2002-05-28,1.60895,19.06,42.000840000000004,,,,83.79293
2002-05-29,1.60895,18.91,41.79084,,,,83.17282
2002-05-30,1.6237,18.37,41.23082,,,,82.94028
2002-05-31,1.56332,18.23,39.62079,,,,83.11081
2002-06-03,1.53715,17.96,36.75073,,,,80.90165999999999
2002-06-04,1.52843,17.97,38.43077,,,,81.10319
2002-06-05,1.52441,17.99,37.38075,,,,81.86283
2002-06-06,1.4868299999999999,18.17,35.2107,,,,80.19627
2002-06-07,1.43584,18.58,35.98072,,,,80.10325999999999
2002-06-10,1.44121,17.3,34.7907,,,,80.41331
2002-06-11,1.37277,17.14,32.34064,,,,79.03356
2002-06-12,1.34794,17.08,29.9606,,,,79.51414
2002-06-13,1.31104,17.43,30.590609999999998,,,,78.71575
2002-06-14,1.34861,16.82,29.610590000000002,,,,78.59948
2002-06-17,1.3781299999999999,18.41,33.60067,,,,80.70787
2002-06-18,1.3519700000000001,18.78,30.80061,,,,81.36674000000001
2002-06-19,1.14867,18.3,27.72055,,,,79.46764
2002-06-20,1.148,17.55,26.880540000000003,,,,78.4522
2002-06-21,1.13055,17.53,27.65055,,,,77.22551999999999
2002-06-24,1.15873,17.51,28.770570000000003,,,,77.63001
2002-06-25,1.15002,15.34,26.950540000000004,,,,75.88761
2002-06-26,1.11042,15.85,26.11052,,,,76.01207
2002-06-27,1.1446399999999999,15.86,29.54059,,,,77.3422
2002-06-28,1.18892,16.25,29.33059,,,,76.97661
2002-07-01,1.1446399999999999,13.55,28.84058,,,,75.47535
2002-07-02,1.13659,13.32,28.91058,,,,73.87297
2002-07-03,1.1775200000000001,14.25,29.190579999999997,,,,74.29301
2002-07-05,1.25736,15.21,32.48065,,,,77.24886
2002-07-08,1.2083899999999999,14.94,33.39067,,,,76.28432
2002-07-09,1.17618,15.6,34.16068,,,,74.36301
2002-07-10,1.16209,14.96,34.16068,,,,71.65608
2002-07-11,1.22784,15.55,37.73075,,,,72.23947
2002-07-12,1.1748299999999998,15.43,38.92078,,,,71.44605
2002-07-15,1.22314,15.94,42.42085,,,,71.8272
2002-07-16,1.19832,16.29,42.000840000000004,,,,70.44261999999999
2002-07-17,1.0487,16.16,41.93084,,,,70.58263000000001
